motif,counts,distance,mds,ks_stat,pval_distance,pval_mds,pval_ks
HO_EHF_HUMAN.H10MO.S,492.0,-99.5688380382,0.0171537378922,0.171875,0.196104034283,0.581453841996,0.00123018604264
HO_EVI1_HUMAN.H10MO.B,427.0,138.648369829,-0.0412148461606,0.182930627865,0.0871253070459,0.0839511330852,0.00140768077931
HO_SOX9_HUMAN.H10MO.B,925.0,85.3945222583,-0.0594392629988,0.123833806018,0.133306127146,0.00158263768694,0.00168775518364
HO_HXD8_HUMAN.H10MO.D,1598.0,35.6805736713,-0.0126490142227,0.092841607565,0.425986717021,0.240210045185,0.00193637563394
HO_SRY_HUMAN.H10MO.B,36043.0,8.03425844919,0.00263804711975,0.0196336440181,0.389100897214,0.753341017166,0.00199832029876
HO_NR2E1_HUMAN.H10MO.D,169.0,251.802070946,-0.0555072463768,0.285204991087,0.0592274360721,0.0755426279748,0.00213004104081
HO_ARI3A_HUMAN.H10MO.D,8176.0,-14.9399186926,0.00448706257795,0.0403560324102,0.45021953033,0.870654306863,0.00259135980961
HO_MYF6_HUMAN.H10MO.C,28380.0,-14.609007673,0.00528271312607,0.0214219116491,0.144513296694,0.647605204551,0.00301838173063
HO_BC11A_HUMAN.H10MO.C,3990.0,50.8204763793,-0.0258286925468,0.0567345834492,0.0639617592758,0.00386864807196,0.00330838310221
HO_FOXD3_HUMAN.H10MO.D,17408.0,-15.8446530054,0.00925435815828,0.027090649678,0.23202131441,0.196553936093,0.00344499615147
HO_NKX25_HUMAN.H10MO.C,54960.0,10.7921133305,0.000187162979785,0.0152125722678,0.153371565164,0.168921524315,0.00359781615712
HO_EGR4_HUMAN.H10MO.D,3650.0,-27.7108676609,0.011972074297,0.0579996140114,0.25829649823,0.462255124899,0.00419850824918
HO_SP1_HUMAN.H10MO.S,3660.0,-25.6104082827,-0.00882438576452,0.0570143760149,0.272536848109,0.262999165346,0.0049886763958
HO_VDR_HUMAN.H10MO.S,131095.0,-4.02645610551,0.00804284532493,0.00951198286248,0.403557452867,0.00934984441772,0.00552467514183
HO_SOX7_HUMAN.H10MO.D,129.0,259.888246546,-0.107616707617,0.300101471334,0.0935974988423,0.0514137413973,0.00561840841898
HO_ZBT7B_HUMAN.H10MO.D,382.0,29.0770263179,-0.0895915678524,0.173226817564,0.684563018189,0.0106774911074,0.00577003905289
HO_GBX1_HUMAN.H10MO.D,3525.0,26.5541638148,-0.0176136363636,0.0570373375251,0.381284805716,0.0131589743869,0.00649726242958
HO_SPI1_HUMAN.H10MO.A,1881.0,65.1156522885,-0.0627631533512,0.0775017014454,0.11203810977,6.01795005784e-06,0.00734279826325
HO_LEF1_HUMAN.H10MO.C,59659.0,8.33939523948,-0.00308636524306,0.0137134374065,0.236583819029,0.00849515158099,0.00751636343026
HO_IKZF1_HUMAN.H10MO.C,69466.0,1.05989348476,0.0116782529753,0.0125563784276,0.875115368105,0.000476722931987,0.00877397877109
HO_KLF12_HUMAN.H10MO.D,412.0,-107.948069678,0.0508393856411,0.161456329357,0.187908054369,0.0786354405296,0.0087989460991
HO_FOXJ3_HUMAN.H10MO.S,12511.0,11.1337637432,0.00278361859298,0.0292935103794,0.480387267456,0.876517327069,0.00947518725533
HO_IRF4_HUMAN.H10MO.C,1749.0,33.4712291452,-0.0270976637866,0.0777316223417,0.421233184176,0.0315545809726,0.00970016385802
HO_THA_HUMAN.H10MO.C,13480.0,16.5961830921,0.00587551155866,0.028087716295,0.280809675562,0.657953574477,0.0100209187675
HO_TFEB_HUMAN.H10MO.C,824.0,-84.919046748,0.0895852556368,0.112217302149,0.10340965745,0.000544118336156,0.0105231521318
HO_SOX13_HUMAN.H10MO.D,18493.0,14.4883654569,-0.0100674605716,0.0237357110385,0.258298879072,0.00135848152029,0.0110415995143
HO_HXC6_HUMAN.H10MO.D,210.0,165.687519278,-0.00606561896884,0.219265367316,0.17575978107,0.765419337731,0.0119319048005
HO_DLX5_HUMAN.H10MO.D,3072.0,38.0311755635,0.00608914801644,0.0572472573667,0.24019989051,0.788246842669,0.0126532762886
HO_LHX9_HUMAN.H10MO.D,2510.0,27.7733448137,-0.0139678665696,0.0615162454874,0.441316413717,0.0894092053415,0.0176868936672
HO_ZN652_HUMAN.H10MO.D,356.0,-41.0628785848,-0.012603051265,0.160810120112,0.664999018119,0.5649014926,0.0181442160592
HO_SNAI1_HUMAN.H10MO.C,6980.0,-23.3928804381,-0.00531720981914,0.0366369092443,0.251891788613,0.235687960701,0.0183879074338
HO_FIGLA_HUMAN.H10MO.D,763.0,56.5476553274,-0.0175149492421,0.110290930951,0.371983787866,0.309952027746,0.0189483800473
HO_NANOG_HUMAN.H10MO.S,6062.0,-31.8942642575,0.0239451389256,0.0389409476662,0.160054511475,0.00446867023745,0.0200385371123
HO_DUXA_HUMAN.H10MO.D,624.0,78.8848334462,-0.0437706599795,0.12071339174,0.289913728008,0.0271963235106,0.0203842881893
HO_HXC10_HUMAN.H10MO.D,11648.0,9.07086730299,0.00718777911724,0.0280509809629,0.574314999781,0.457743727432,0.0207959927852
HO_FOXC2_HUMAN.H10MO.D,1254.0,-54.6058910547,0.00262541976188,0.0838737504052,0.151395384002,0.966441245707,0.0229796091663
HO_AP2B_HUMAN.H10MO.B,622.0,-78.5800084968,0.0245561793687,0.118714618715,0.185577983715,0.474100048322,0.0231342869894
